participant_id,condition,fsm,task,beta,sum_log_p
97,hidden_beta_an,hard,control,0.13,-9.510927601185438
97,hidden_beta_an,hard,control,0.14,-9.802061343364084
97,hidden_beta_an,hard,control,0.15,-10.104131170357112
97,hidden_beta_an,hard,control,0.16,-10.416613304002784
97,hidden_beta_an,hard,control,0.17,-10.73898476412358
97,hidden_beta_an,hard,control,0.18,-11.070727171461954
97,hidden_beta_an,hard,control,0.19,-11.411330096656188
97,hidden_beta_an,hard,control,0.2,-11.7602939502638
97,hidden_beta_an,hard,control,0.21,-12.117132421215212
97,hidden_beta_an,hard,control,0.22,-12.48137448112124
97,hidden_beta_an,hard,control,0.23,-12.852565979592212
97,hidden_beta_an,hard,control,0.24,-13.230270861293496
97,hidden_beta_an,hard,control,0.25,-13.614072039077815
97,hidden_beta_an,hard,control,0.26,-14.003571959460338
97,hidden_beta_an,hard,control,0.27,-14.398392897218997
97,hidden_beta_an,hard,control,0.28,-14.798177015289577
97,hidden_beta_an,hard,control,0.29,-15.202586224646867
97,hidden_beta_an,hard,control,0.3,-15.611301876757707
97,hidden_beta_an,hard,control,0.31,-16.024024318666786
97,hidden_beta_an,hard,control,0.32,-16.44047233800485
97,hidden_beta_an,hard,control,0.33,-16.86038252233348
97,hidden_beta_an,hard,control,0.34,-17.283508554371
97,hidden_beta_an,hard,control,0.35,-17.70962046186333
97,hidden_beta_an,hard,control,0.36,-18.138503838232054
97,hidden_beta_an,hard,control,0.37,-18.56995904768726
97,hidden_beta_an,hard,control,0.38,-19.00380042626016
97,hidden_beta_an,hard,control,0.39,-19.439855488199957
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.716009125508052
97,hidden_beta_an,hard,control,0.02,-6.509227400940449
97,hidden_beta_an,hard,control,0.03,-6.311077250473623
97,hidden_beta_an,hard,control,0.04,-6.121477261077822
97,hidden_beta_an,hard,control,0.05,-5.94031528988994
97,hidden_beta_an,hard,control,0.06,-5.76745022417556
97,hidden_beta_an,hard,control,0.07,-5.602714141349311
97,hidden_beta_an,hard,control,0.08,-5.445914800149453
97,hidden_beta_an,hard,control,0.09,-5.296838386958891
97,hidden_beta_an,hard,control,0.1,-5.155252437969783
97,hidden_beta_an,hard,control,0.11,-5.020908858265442
97,hidden_beta_an,hard,control,0.12,-4.893546962567313
97,hidden_beta_an,hard,control,0.13,-4.772896468814002
97,hidden_beta_an,hard,control,0.14,-4.658680384240482
97,hidden_beta_an,hard,control,0.15,-4.5506177335022935
97,hidden_beta_an,hard,control,0.16,-4.448426088953969
97,hidden_beta_an,hard,control,0.17,-4.3518238738218695
97,hidden_beta_an,hard,control,0.18,-4.260532419188897
97,hidden_beta_an,hard,control,0.19,-4.174277765030823
97,hidden_beta_an,hard,control,0.2,-4.0927922037334845
97,hidden_beta_an,hard,control,0.21,-4.015815571416164
97,hidden_beta_an,hard,control,0.22,-3.9430962979308126
97,hidden_beta_an,hard,control,0.23,-3.874392230624707
97,hidden_beta_an,hard,control,0.24,-3.809471249933667
97,hidden_beta_an,hard,control,0.25,-3.748111696744944
97,hidden_beta_an,hard,control,0.26,-3.6901026323885464
97,hidden_beta_an,hard,control,0.27,-3.6352439522481172
97,hidden_beta_an,hard,control,0.28,-3.5833463734903024
97,hidden_beta_an,hard,control,0.29,-3.5342313164473613
97,hidden_beta_an,hard,control,0.3,-3.4877306978879377
97,hidden_beta_an,hard,control,0.31,-3.4436866528934327
97,hidden_beta_an,hard,control,0.32,-3.401951200420264
97,hidden_beta_an,hard,control,0.33,-3.362385865950198
97,hidden_beta_an,hard,control,0.34,-3.3248612729730826
97,hidden_beta_an,hard,control,0.35,-3.2892567134534914
97,hidden_beta_an,hard,control,0.36,-3.255459705936828
97,hidden_beta_an,hard,control,0.37,-3.2233655485713855
97,hidden_beta_an,hard,control,0.38,-3.1928768730719326
97,hidden_beta_an,hard,control,0.39,-3.163903204531767
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-7.042388027803789
97,hidden_beta_an,hard,control,0.02,-7.168921302197398
97,hidden_beta_an,hard,control,0.03,-7.310980630786332
97,hidden_beta_an,hard,control,0.04,-7.46841595890293
97,hidden_beta_an,hard,control,0.05,-7.641020530724825
97,hidden_beta_an,hard,control,0.06,-7.828534075526328
97,hidden_beta_an,hard,control,0.07,-8.030646720932054
97,hidden_beta_an,hard,control,0.08,-8.247003510104896
97,hidden_beta_an,hard,control,0.09,-8.477209386950953
97,hidden_beta_an,hard,control,0.1,-8.720834507318141
97,hidden_beta_an,hard,control,0.11,-8.977419734573747
97,hidden_beta_an,hard,control,0.12,-9.246482184221254
97,hidden_beta_an,hard,control,0.13,-9.527520693396406
97,hidden_beta_an,hard,control,0.14,-9.820021106003953
97,hidden_beta_an,hard,control,0.15,-10.123461281678832
97,hidden_beta_an,hard,control,0.16,-10.437315755465615
97,hidden_beta_an,hard,control,0.17,-10.761059994007308
97,hidden_beta_an,hard,control,0.18,-11.094174212193767
97,hidden_beta_an,hard,control,0.19,-11.436146730921376
97,hidden_beta_an,hard,control,0.2,-11.78647687135694
97,hidden_beta_an,hard,control,0.21,-12.144677393581661
97,hidden_beta_an,hard,control,0.22,-12.5102764976
97,hidden_beta_an,hard,control,0.23,-12.882819412464505
97,hidden_beta_an,hard,control,0.24,-13.261869604836361
97,hidden_beta_an,hard,control,0.25,-13.647009641893515
97,hidden_beta_an,hard,control,0.26,-14.03784174538235
97,hidden_beta_an,hard,control,0.27,-14.43398807407065
97,hidden_beta_an,hard,control,0.28,-14.83509077118445
97,hidden_beta_an,hard,control,0.29,-15.240811811868172
97,hidden_beta_an,hard,control,0.3,-15.650832683536878
97,hidden_beta_an,hard,control,0.31,-16.064853929402975
97,hidden_beta_an,hard,control,0.32,-16.482594582631855
97,hidden_beta_an,hard,control,0.33,-16.90379151565489
97,hidden_beta_an,hard,control,0.34,-17.32819872625514
97,hidden_beta_an,hard,control,0.35,-17.7555865792235
97,hidden_beta_an,hard,control,0.36,-18.18574101972168
97,hidden_beta_an,hard,control,0.37,-18.618462772019864
97,hidden_beta_an,hard,control,0.38,-19.053566535026516
97,hidden_beta_an,hard,control,0.39,-19.490880184003885
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.925853602455334
97,hidden_beta_an,hard,control,0.02,-6.931743802880756
97,hidden_beta_an,hard,control,0.03,-6.949079314659562
97,hidden_beta_an,hard,control,0.04,-6.977756058993074
97,hidden_beta_an,hard,control,0.05,-7.01763054558749
97,hidden_beta_an,hard,control,0.06,-7.068522005451589
97,hidden_beta_an,hard,control,0.07,-7.130215013985065
97,hidden_beta_an,hard,control,0.08,-7.202462524206489
97,hidden_beta_an,hard,control,0.09,-7.284989221367882
97,hidden_beta_an,hard,control,0.1,-7.377495105908075
97,hidden_beta_an,hard,control,0.11,-7.4796592115822
97,hidden_beta_an,hard,control,0.12,-7.591143369279509
97,hidden_beta_an,hard,control,0.13,-7.711595933912976
97,hidden_beta_an,hard,control,0.14,-7.84065540110962
97,hidden_beta_an,hard,control,0.15,-7.97795385147084
97,hidden_beta_an,hard,control,0.16,-8.12312017214012
97,hidden_beta_an,hard,control,0.17,-8.275783017608232
97,hidden_beta_an,hard,control,0.18,-8.43557348350536
97,hidden_beta_an,hard,control,0.19,-8.602127478102902
97,hidden_beta_an,hard,control,0.2,-8.775087786036575
97,hidden_beta_an,hard,control,0.21,-8.954105827156596
97,hidden_beta_an,hard,control,0.22,-9.138843120315062
97,hidden_beta_an,hard,control,0.23,-9.328972467315554
97,hidden_beta_an,hard,control,0.24,-9.524178876249401
97,hidden_beta_an,hard,control,0.25,-9.724160246153874
97,hidden_beta_an,hard,control,0.26,-9.928627836508428
97,hidden_beta_an,hard,control,0.27,-10.137306545711581
97,hidden_beta_an,hard,control,0.28,-10.349935022529396
97,hidden_beta_an,hard,control,0.29,-10.56626563374766
97,hidden_beta_an,hard,control,0.3,-10.786064310047864
97,hidden_beta_an,hard,control,0.31,-11.009110290599988
97,hidden_beta_an,hard,control,0.32,-11.235195785138659
97,hidden_beta_an,hard,control,0.33,-11.46412557046028
97,hidden_beta_an,hard,control,0.34,-11.695716536423724
97,hidden_beta_an,hard,control,0.35,-11.929797194715192
97,hidden_beta_an,hard,control,0.36,-12.16620716189259
97,hidden_beta_an,hard,control,0.37,-12.404796626586117
97,hidden_beta_an,hard,control,0.38,-12.645425809219335
97,hidden_beta_an,hard,control,0.39,-12.887964421239696
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.84579374365949
97,hidden_beta_an,hard,control,0.02,-6.775732733908801
97,hidden_beta_an,hard,control,0.03,-6.721197778353435
97,hidden_beta_an,hard,control,0.04,-6.682038822325735
97,hidden_beta_an,hard,control,0.05,-6.658049110003332
97,hidden_beta_an,hard,control,0.06,-6.648968370660535
97,hidden_beta_an,hard,control,0.07,-6.654486731921962
97,hidden_beta_an,hard,control,0.08,-6.674249236950508
97,hidden_beta_an,hard,control,0.09,-6.707860829652263
97,hidden_beta_an,hard,control,0.1,-6.754891665875154
97,hidden_beta_an,hard,control,0.11,-6.814882608986461
97,hidden_beta_an,hard,control,0.12,-6.8873507744896685
97,hidden_beta_an,hard,control,0.13,-6.9717949995205215
97,hidden_beta_an,hard,control,0.14,-7.067701127983768
97,hidden_beta_an,hard,control,0.15,-7.17454701951435
97,hidden_beta_an,hard,control,0.16,-7.2918072091568344
97,hidden_beta_an,hard,control,0.17,-7.418957163554231
97,hidden_beta_an,hard,control,0.18,-7.555477097596389
97,hidden_beta_an,hard,control,0.19,-7.7008553321797
97,hidden_beta_an,hard,control,0.2,-7.854591188470963
97,hidden_beta_an,hard,control,0.21,-8.016197426551388
97,hidden_beta_an,hard,control,0.22,-8.185202246425424
97,hidden_beta_an,hard,control,0.23,-8.361150877145633
97,hidden_beta_an,hard,control,0.24,-8.543606785373191
97,hidden_beta_an,hard,control,0.25,-8.732152538286046
97,hidden_beta_an,hard,control,0.26,-8.926390357630586
97,hidden_beta_an,hard,control,0.27,-9.125942402174584
97,hidden_beta_an,hard,control,0.28,-9.330450815144086
97,hidden_beta_an,hard,control,0.29,-9.539577571683509
97,hidden_beta_an,hard,control,0.3,-9.753004159207915
97,hidden_beta_an,hard,control,0.31,-9.970431120929716
97,hidden_beta_an,hard,control,0.32,-10.191577490014295
97,hidden_beta_an,hard,control,0.33,-10.416180138893035
97,hidden_beta_an,hard,control,0.34,-10.64399306534898
97,hidden_beta_an,hard,control,0.35,-10.874786634173043
97,hidden_beta_an,hard,control,0.36,-11.108346790526927
97,hidden_beta_an,hard,control,0.37,-11.344474258680814
97,hidden_beta_an,hard,control,0.38,-11.582983737543167
97,hidden_beta_an,hard,control,0.39,-11.823703102376237
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.681614536280543
97,hidden_beta_an,hard,control,0.02,-6.447315002453135
97,hidden_beta_an,hard,control,0.03,-6.228483182476614
97,hidden_beta_an,hard,control,0.04,-6.024970620353494
97,hidden_beta_an,hard,control,0.05,-5.836572739721126
97,hidden_beta_an,hard,control,0.06,-5.663031974571482
97,hidden_beta_an,hard,control,0.07,-5.504041615363603
97,hidden_beta_an,hard,control,0.08,-5.3592502502594295
97,hidden_beta_an,hard,control,0.09,-5.228266668594836
97,hidden_beta_an,hard,control,0.1,-5.110665087644989
97,hidden_beta_an,hard,control,0.11,-5.005990564037936
97,hidden_beta_an,hard,control,0.12,-4.913764457187339
97,hidden_beta_an,hard,control,0.13,-4.833489822922481
97,hidden_beta_an,hard,control,0.14,-4.764656629964668
97,hidden_beta_an,hard,control,0.15,-4.70674670882974
97,hidden_beta_an,hard,control,0.16,-4.659238360947577
97,hidden_beta_an,hard,control,0.17,-4.62161057421179
97,hidden_beta_an,hard,control,0.18,-4.593346808903556
97,hidden_beta_an,hard,control,0.19,-4.573938334270761
97,hidden_beta_an,hard,control,0.2,-4.562887110493356
97,hidden_beta_an,hard,control,0.21,-4.5597082230340185
97,hidden_beta_an,hard,control,0.22,-4.563931886340751
97,hidden_beta_an,hard,control,0.23,-4.575105041560654
97,hidden_beta_an,hard,control,0.24,-4.592792578477041
97,hidden_beta_an,hard,control,0.25,-4.61657821550629
97,hidden_beta_an,hard,control,0.26,-4.6460650735428946
97,hidden_beta_an,hard,control,0.27,-4.680875979996966
97,hidden_beta_an,hard,control,0.28,-4.720653538803198
97,hidden_beta_an,hard,control,0.29,-4.765060000754261
97,hidden_beta_an,hard,control,0.3,-4.8137769664596215
97,hidden_beta_an,hard,control,0.31,-4.866504951757925
97,hidden_beta_an,hard,control,0.32,-4.922962842689062
97,hidden_beta_an,hard,control,0.33,-4.982887264301318
97,hidden_beta_an,hard,control,0.34,-5.046031884738962
97,hidden_beta_an,hard,control,0.35,-5.112166673309455
97,hidden_beta_an,hard,control,0.36,-5.181077128626191
97,hidden_beta_an,hard,control,0.37,-5.252563490502296
97,hidden_beta_an,hard,control,0.38,-5.326439947057005
97,hidden_beta_an,hard,control,0.39,-5.402533846499919
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.652324440516168
97,hidden_beta_an,hard,control,0.02,-6.388777974942387
97,hidden_beta_an,hard,control,0.03,-6.140741750688676
97,hidden_beta_an,hard,control,0.04,-5.908066268682319
97,hidden_beta_an,hard,control,0.05,-5.690545528894948
97,hidden_beta_an,hard,control,0.06,-5.487920195783073
97,hidden_beta_an,hard,control,0.07,-5.299881486443717
97,hidden_beta_an,hard,control,0.08,-5.126075659504201
97,hidden_beta_an,hard,control,0.09,-4.9661089700012
97,hidden_beta_an,hard,control,0.1,-4.819552949413821
97,hidden_beta_an,hard,control,0.11,-4.68594987037336
97,hidden_beta_an,hard,control,0.12,-4.564818261740962
97,hidden_beta_an,hard,control,0.13,-4.455658350772834
97,hidden_beta_an,hard,control,0.14,-4.357957323833682
97,hidden_beta_an,hard,control,0.15,-4.271194314346227
97,hidden_beta_an,hard,control,0.16,-4.194845045178185
97,hidden_beta_an,hard,control,0.17,-4.1283860713802065
97,hidden_beta_an,hard,control,0.18,-4.071298587181939
97,hidden_beta_an,hard,control,0.19,-4.023071777716024
97,hidden_beta_an,hard,control,0.2,-3.9832057105718928
97,hidden_beta_an,hard,control,0.21,-3.9512137746859524
97,hidden_beta_an,hard,control,0.22,-3.9266246841344956
97,hidden_beta_an,hard,control,0.23,-3.9089840721396425
97,hidden_beta_an,hard,control,0.24,-3.897855706167155
97,hidden_beta_an,hard,control,0.25,-3.892822358605637
97,hidden_beta_an,hard,control,0.26,-3.89348636943238
97,hidden_beta_an,hard,control,0.27,-3.8994699377740725
97,hidden_beta_an,hard,control,0.28,-3.9104151786422294
97,hidden_beta_an,hard,control,0.29,-3.925983979628338
97,hidden_beta_an,hard,control,0.3,-3.9458576902218754
97,hidden_beta_an,hard,control,0.31,-3.9697366738731965
97,hidden_beta_an,hard,control,0.32,-3.9973397501377206
97,hidden_beta_an,hard,control,0.33,-4.028403551348898
97,hidden_beta_an,hard,control,0.34,-4.062681815386516
97,hidden_beta_an,hard,control,0.35,-4.099944633316437
97,hidden_beta_an,hard,control,0.36,-4.13997766803794
97,hidden_beta_an,hard,control,0.37,-4.18258135762414
97,hidden_beta_an,hard,control,0.38,-4.22757011480337
97,hidden_beta_an,hard,control,0.39,-4.274771532014596
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.642561584001611
97,hidden_beta_an,hard,control,0.02,-6.369237412899331
97,hidden_beta_an,hard,control,0.03,-6.111408879472386
97,hidden_beta_an,hard,control,0.04,-5.868926886394801
97,hidden_beta_an,hard,control,0.05,-5.641585981300478
97,hidden_beta_an,hard,control,0.06,-5.429127508234745
97,hidden_beta_an,hard,control,0.07,-5.23124347889833
97,hidden_beta_an,hard,control,0.08,-5.047581042408932
97,hidden_beta_an,hard,control,0.09,-4.877747419599694
97,hidden_beta_an,hard,control,0.1,-4.721315161796775
97,hidden_beta_an,hard,control,0.11,-4.577827594347227
97,hidden_beta_an,hard,control,0.12,-4.446804311271626
97,hidden_beta_an,hard,control,0.13,-4.327746598350116
97,hidden_beta_an,hard,control,0.14,-4.220142676577756
97,hidden_beta_an,hard,control,0.15,-4.123472675027928
97,hidden_beta_an,hard,control,0.16,-4.037213260550277
97,hidden_beta_an,hard,control,0.17,-3.960841870321646
97,hidden_beta_an,hard,control,0.18,-3.893840511154348
97,hidden_beta_an,hard,control,0.19,-3.8356991059367207
97,hidden_beta_an,hard,control,0.2,-3.785918382139749
97,hidden_beta_an,hard,control,0.21,-3.7440123096740847
97,hidden_beta_an,hard,control,0.22,-3.7095101054062773
97,hidden_beta_an,hard,control,0.23,-3.6819578293684496
97,hidden_beta_an,hard,control,0.24,-3.660919603260631
97,hidden_beta_an,hard,control,0.25,-3.6459784854638255
97,hidden_beta_an,hard,control,0.26,-3.6367370387150686
97,hidden_beta_an,hard,control,0.27,-3.6328176271225847
97,hidden_beta_an,hard,control,0.28,-3.6338624785985867
97,hidden_beta_an,hard,control,0.29,-3.639533547322188
97,hidden_beta_an,hard,control,0.3,-3.6495122087529728
97,hidden_beta_an,hard,control,0.31,-3.6634988172033074
97,hidden_beta_an,hard,control,0.32,-3.6812121532187256
97,hidden_beta_an,hard,control,0.33,-3.702388785150703
97,hidden_beta_an,hard,control,0.34,-3.726782366446164
97,hidden_beta_an,hard,control,0.35,-3.7541628874056285
97,hidden_beta_an,hard,control,0.36,-3.7843158975364686
97,hidden_beta_an,hard,control,0.37,-3.8170417121893068
97,hidden_beta_an,hard,control,0.38,-3.8521546149368153
97,hidden_beta_an,hard,control,0.39,-3.8894820651466295
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.8389620037819085
97,hidden_beta_an,hard,control,0.02,-6.761979970217253
97,hidden_beta_an,hard,control,0.03,-6.700436038480234
97,hidden_beta_an,hard,control,0.04,-6.654182335732993
97,hidden_beta_an,hard,control,0.05,-6.62301508379811
97,hidden_beta_an,hard,control,0.06,-6.606677712527712
97,hidden_beta_an,hard,control,0.07,-6.604864684812937
97,hidden_beta_an,hard,control,0.08,-6.617225913764061
97,hidden_beta_an,hard,control,0.09,-6.643371640046235
97,hidden_beta_an,hard,control,0.1,-6.682877631328766
97,hidden_beta_an,hard,control,0.11,-6.735290566080331
97,hidden_beta_an,hard,control,0.12,-6.800133469898844
97,hidden_beta_an,hard,control,0.13,-6.876911083278104
97,hidden_beta_an,hard,control,0.14,-6.965115054066745
97,hidden_beta_an,hard,control,0.15,-7.064228864673512
97,hidden_beta_an,hard,control,0.16,-7.173732422147004
97,hidden_beta_an,hard,control,0.17,-7.293106257546169
97,hidden_beta_an,hard,control,0.18,-7.421835298624517
97,hidden_beta_an,hard,control,0.19,-7.55941219607881
97,hidden_beta_an,hard,control,0.2,-7.7053401979714415
97,hidden_beta_an,hard,control,0.21,-7.859135579132303
97,hidden_beta_an,hard,control,0.22,-8.020329642261265
97,hidden_beta_an,hard,control,0.23,-8.188470315111745
97,hidden_beta_an,hard,control,0.24,-8.363123373671618
97,hidden_beta_an,hard,control,0.25,-8.54387332487938
97,hidden_beta_an,hard,control,0.26,-8.730323984374115
97,hidden_beta_an,hard,control,0.27,-8.922098785351054
97,hidden_beta_an,hard,control,0.28,-9.118840854052564
97,hidden_beta_an,hard,control,0.29,-9.320212886025967
