participant_id,fsm_type,trial_number,trial_type,trial_id,state_1,response_1,state_2,state_3,option_1,option_2,control_correct,response,response_correct,option_1_p,option_2_p,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,task,response_2,prediction_correct,explanation_1_decrease,explanation_2_decrease,explanation_correct
32,easy,3,hidden,easy_e_hid_0bb2,0,b,,2.0,,,,2,True,,,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,explanation,b,,0.0,1.0,2.0
32,easy,4,visible,easy_e_vis_3a0a2,3,a,0.0,2.0,,,,1,True,,,0.25,0.4,0.35667494393873245,,,,explanation,a,,0.4,0.0,1.0
32,easy,5,hidden,easy_e_hid_2bb2,2,b,,2.0,,,,1,False,,,0.7321428571428572,0.0,2.118833943390497,1.0,0.0,2.3978952727983707,explanation,b,,0.4,1.0,2.0
32,easy,6,visible,easy_e_vis_0b2b2,0,b,2.0,2.0,,,,2,True,,,1.0,0.0,2.3978952727983707,,,,explanation,b,,0.0,1.0,2.0
32,easy,7,hidden,easy_e_hid_0aa3,0,a,,3.0,,,,2,True,,,0.35714285714285715,0.0,1.519825753744413,0.35714285714285715,0.0,1.519825753744413,explanation,a,,0.0,0.4,2.0
32,easy,8,hidden,easy_e_hid_2aa2,2,a,,2.0,,,,1,True,,,0.0,0.7321428571428572,2.118833943390497,0.0,1.0,2.3978952727983707,explanation,a,,0.6,0.0,1.0
32,easy,9,visible,easy_e_vis_0a2b2,0,a,2.0,2.0,,,,1,False,,,1.0,0.0,2.3978952727983707,,,,explanation,b,,0.0,1.0,2.0
32,easy,10,hidden,easy_e_hid_0aa0,0,a,,0.0,,,,2,True,,,0.6428571428571429,0.0,2.005333569526114,0.6428571428571429,0.0,2.005333569526114,explanation,a,,0.0,0.6,2.0
32,easy,11,visible,easy_e_vis_0a2a0,0,a,2.0,0.0,,,,1,False,,,0.6428571428571429,0.0,2.005333569526114,,,,explanation,a,,0.0,0.6,2.0
32,easy,12,visible,easy_e_vis_3a1a0,3,a,1.0,0.0,,,,2,False,,,0.25,0.6,0.6931471805599453,,,,explanation,a,,0.6,0.0,1.0
32,easy,13,visible,easy_e_vis_2a0a2,2,a,0.0,2.0,,,,2,False,,,0.0,0.6428571428571429,2.005333569526114,,,,explanation,a,,0.6,0.0,1.0
32,easy,14,visible,easy_e_vis_0b2a0,0,b,2.0,0.0,,,,2,True,,,0.6428571428571429,0.0,2.005333569526114,,,,explanation,a,,0.0,0.6,2.0
32,easy,15,hidden,easy_e_hid_3ab2,3,a,,2.0,,,,1,True,,,0.5625,0.4,0.2814124594381855,1.0,0.0,2.3978952727983707,explanation,b,,0.4,0.0,1.0
32,easy,16,visible,easy_e_vis_3a1b0,3,a,1.0,0.0,,,,1,True,,,0.25,0.6,0.6931471805599453,,,,explanation,b,,0.6,0.0,1.0
32,easy,17,hidden,easy_e_hid_3ba0,3,b,,0.0,,,,2,True,,,0.6,0.3125,0.528844129268669,1.0,0.0,2.3978952727983707,explanation,a,,-0.2,0.4,2.0
32,easy,18,visible,easy_e_vis_0b2a3,0,b,2.0,3.0,,,,2,True,,,0.35714285714285715,0.0,1.519825753744413,,,,explanation,a,,0.0,0.4,2.0
32,easy,19,hidden,easy_e_hid_3aa2,3,a,,2.0,,,,1,True,,,0.25,0.4,0.35667494393873245,1.0,0.0,2.3978952727983707,explanation,a,,0.4,0.0,1.0
33,easy,0,visible,easy_e_vis_0b2b2,0,b,2.0,2.0,,,,2,True,,,1.0,0.0,2.3978952727983707,,,,explanation,b,,0.0,1.0,2.0
33,easy,1,hidden,easy_e_hid_3aa2,3,a,,2.0,,,,2,False,,,0.0,0.25,1.2527629684953678,0.0,0.0,0.0,explanation,a,,0.4,0.0,1.0
33,easy,2,hidden,easy_e_hid_2bb2,2,b,,2.0,,,,2,True,,,0.5555555555555556,0.0,1.8803128665695001,1.0,0.0,2.3978952727983707,explanation,b,,0.4,1.0,2.0
33,easy,3,hidden,easy_e_hid_0aa3,0,a,,3.0,,,,2,True,,,0.4444444444444444,0.0,1.6945957207744071,0.4444444444444444,0.0,1.6945957207744071,explanation,a,,0.0,0.4,2.0
33,easy,4,visible,easy_e_vis_0b2a3,0,b,2.0,3.0,,,,2,True,,,0.4444444444444444,0.0,1.6945957207744071,,,,explanation,a,,0.0,0.4,2.0
33,easy,5,visible,easy_e_vis_2a0b2,2,a,0.0,2.0,,,,1,True,,,0.0,0.5555555555555556,1.8803128665695,,,,explanation,b,,0.6,0.0,1.0
33,easy,6,visible,easy_e_vis_0a2b2,0,a,2.0,2.0,,,,2,True,,,1.0,0.0,2.3978952727983707,,,,explanation,b,,0.0,1.0,2.0
33,easy,7,visible,easy_e_vis_2a0a2,2,a,0.0,2.0,,,,2,False,,,0.0,0.5555555555555556,1.8803128665695,,,,explanation,a,,0.6,0.0,1.0
33,easy,8,hidden,easy_e_hid_0bb2,0,b,,2.0,,,,2,True,,,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,explanation,b,,0.0,1.0,2.0
33,easy,9,hidden,easy_e_hid_3ab0,3,a,,0.0,,,,1,True,,,0.0,0.75,2.1400661634962708,0.0,1.0,2.3978952727983707,explanation,b,,0.6,0.0,1.0
33,easy,10,visible,easy_e_vis_0a2a0,0,a,2.0,0.0,,,,2,True,,,0.5555555555555556,0.0,1.8803128665695001,,,,explanation,a,,0.0,0.6,2.0
33,easy,11,visible,easy_e_vis_3a0a2,3,a,0.0,2.0,,,,2,False,,,0.0,0.25,1.2527629684953678,,,,explanation,a,,0.4,0.0,1.0
33,easy,12,hidden,easy_e_hid_0aa0,0,a,,0.0,,,,2,True,,,0.5555555555555556,0.0,1.8803128665695001,0.5555555555555556,0.0,1.8803128665695001,explanation,a,,0.0,0.6,2.0
33,easy,13,hidden,easy_e_hid_2aa2,2,a,,2.0,,,,2,False,,,0.0,0.5555555555555556,1.8803128665695,0.0,1.0,2.3978952727983707,explanation,a,,0.6,0.0,1.0
33,easy,14,hidden,easy_e_hid_3ba0,3,b,,0.0,,,,2,True,,,0.75,0.0,2.1400661634962708,1.0,0.0,2.3978952727983707,explanation,a,,-0.2,0.4,2.0
33,easy,15,visible,easy_e_vis_3a1a0,3,a,1.0,0.0,,,,2,False,,,0.0,0.75,2.1400661634962708,,,,explanation,a,,0.6,0.0,1.0
33,easy,16,visible,easy_e_vis_3a1b0,3,a,1.0,0.0,,,,1,True,,,0.0,0.75,2.1400661634962708,,,,explanation,b,,0.6,0.0,1.0
33,easy,17,hidden,easy_e_hid_3ab2,3,a,,2.0,,,,1,True,,,0.0,0.25,1.2527629684953678,0.0,0.0,0.0,explanation,b,,0.4,0.0,1.0
33,easy,18,visible,easy_e_vis_0b2a0,0,b,2.0,0.0,,,,2,True,,,0.5555555555555556,0.0,1.8803128665695001,,,,explanation,a,,0.0,0.6,2.0
33,easy,19,hidden,easy_e_hid_0ba0,0,b,,0.0,,,,2,True,,,0.5555555555555556,0.0,1.8803128665695001,0.5555555555555556,0.0,1.8803128665695001,explanation,a,,0.0,0.6,2.0
34,easy,0,hidden,easy_e_hid_0aa0,0,a,,0.0,,,,1,False,,,0.6,0.0,1.9459101490553132,0.6,0.0,1.9459101490553132,explanation,a,,0.0,0.6,2.0
34,easy,1,hidden,easy_e_hid_0ba0,0,b,,0.0,,,,2,True,,,0.6,0.0,1.9459101490553132,0.6,0.0,1.9459101490553132,explanation,a,,0.0,0.6,2.0
34,easy,2,hidden,easy_e_hid_3aa2,3,a,,2.0,,,,1,True,,,0.0,0.25,1.2527629684953678,0.0,0.0,0.0,explanation,a,,0.4,0.0,1.0
34,easy,3,visible,easy_e_vis_0b2b2,0,b,2.0,2.0,,,,2,True,,,1.0,0.0,2.3978952727983707,,,,explanation,b,,0.0,1.0,2.0
34,easy,4,visible,easy_e_vis_0b2a3,0,b,2.0,3.0,,,,1,False,,,0.4,0.0,1.6094379124341003,,,,explanation,a,,0.0,0.4,2.0
34,easy,5,hidden,easy_e_hid_2bb2,2,b,,2.0,,,,2,True,,,0.6,0.0,1.9459101490553132,1.0,0.0,2.3978952727983707,explanation,b,,0.4,1.0,2.0
34,easy,6,hidden,easy_e_hid_0bb2,0,b,,2.0,,,,2,True,,,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,explanation,b,,0.0,1.0,2.0
34,easy,7,visible,easy_e_vis_0b2a0,0,b,2.0,0.0,,,,2,True,,,0.6,0.0,1.9459101490553132,,,,explanation,a,,0.0,0.6,2.0
34,easy,8,hidden,easy_e_hid_2aa2,2,a,,2.0,,,,1,True,,,0.0,0.6,1.9459101490553132,0.0,1.0,2.3978952727983707,explanation,a,,0.6,0.0,1.0
34,easy,9,visible,easy_e_vis_3a1b0,3,a,1.0,0.0,,,,2,False,,,0.0,0.75,2.1400661634962708,,,,explanation,b,,0.6,0.0,1.0
34,easy,10,hidden,easy_e_hid_3ab2,3,a,,2.0,,,,2,False,,,0.0,0.25,1.2527629684953678,0.0,0.0,0.0,explanation,b,,0.4,0.0,1.0
34,easy,11,visible,easy_e_vis_2a0a2,2,a,0.0,2.0,,,,1,True,,,0.0,0.6,1.9459101490553132,,,,explanation,a,,0.6,0.0,1.0
34,easy,12,hidden,easy_e_hid_3ba0,3,b,,0.0,,,,2,True,,,0.75,0.0,2.1400661634962708,1.0,0.0,2.3978952727983707,explanation,a,,-0.2,0.4,2.0
34,easy,13,visible,easy_e_vis_0a2a0,0,a,2.0,0.0,,,,1,False,,,0.6,0.0,1.9459101490553132,,,,explanation,a,,0.0,0.6,2.0
34,easy,14,hidden,easy_e_hid_3ab0,3,a,,0.0,,,,1,True,,,0.0,0.75,2.1400661634962708,0.0,1.0,2.3978952727983707,explanation,b,,0.6,0.0,1.0
34,easy,15,visible,easy_e_vis_0a2b2,0,a,2.0,2.0,,,,2,True,,,1.0,0.0,2.3978952727983707,,,,explanation,b,,0.0,1.0,2.0
34,easy,16,visible,easy_e_vis_3a1a0,3,a,1.0,0.0,,,,2,False,,,0.0,0.75,2.1400661634962708,,,,explanation,a,,0.6,0.0,1.0
34,easy,17,visible,easy_e_vis_2a0b2,2,a,0.0,2.0,,,,1,True,,,0.0,0.6,1.9459101490553132,,,,explanation,b,,0.6,0.0,1.0
34,easy,18,visible,easy_e_vis_3a0a2,3,a,0.0,2.0,,,,1,True,,,0.0,0.25,1.2527629684953678,,,,explanation,a,,0.4,0.0,1.0
34,easy,19,hidden,easy_e_hid_0aa3,0,a,,3.0,,,,1,False,,,0.4,0.0,1.6094379124341003,0.4,0.0,1.6094379124341003,explanation,a,,0.0,0.4,2.0
35,hard,0,visible,hard_c_vis_3a2,3,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,control,,,,,
35,hard,1,visible,hard_c_vis_0a0,0,a,3.0,0.0,a,b,a,a,True,0.4,0.0,0.42857142857142855,0.0,1.6650077635889111,,,,control,,,,,
35,hard,2,visible,hard_c_vis_2a1,2,a,2.0,1.0,a,b,b,b,True,0.0,0.6,0.0,0.5,1.791759469228055,,,,control,,,,,
35,hard,3,hidden,hard_c_hid_10-aa-bb,1,,,0.0,aa,bb,aa,aa,True,0.24,0.0,0.24,0.0,1.2237754316221154,0.4,0.0,1.6094379124341003,control,,,,,
35,hard,4,hidden,hard_c_hid_23-ba-ab,2,,,3.0,ba,ab,ba,ab,False,0.4,0.0,0.5,0.0,1.791759469228055,1.0,0.0,2.3978952727983707,control,,,,,
35,hard,5,visible,hard_c_vis_0b3,0,b,3.0,3.0,a,b,b,b,True,0.0,0.4,0.0,0.5,1.791759469228055,,,,control,,,,,
35,hard,6,hidden,hard_c_hid_33-aa-ba,3,,,3.0,aa,ba,aa,aa,True,0.4,0.0,0.42857142857142855,0.0,1.6650077635889111,0.0,0.0,0.0,control,,,,,
35,hard,7,visible,hard_c_vis_3b1,3,b,2.0,1.0,a,b,b,a,False,0.0,0.6,0.0,0.5,1.791759469228055,,,,control,,,,,
35,hard,8,visible,hard_c_vis_2a2,2,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,control,,,,,
35,hard,9,hidden,hard_c_hid_12-ab-ba,1,,,2.0,ab,ba,ba,ab,False,0.0,0.24,0.0,0.22857142857142856,1.1895840668738362,0.0,0.0,0.0,control,,,,,
35,hard,10,hidden,hard_c_hid_03-aa-ab,0,,,3.0,aa,ab,ab,ab,True,0.0,0.4,0.0,0.5,1.791759469228055,0.0,0.5,1.791759469228055,control,,,,,
35,hard,11,visible,hard_c_vis_1a0,1,a,1.0,0.0,a,b,a,b,False,0.4,0.0,0.4,0.0,1.6094379124341003,,,,control,,,,,
35,hard,12,hidden,hard_c_hid_13-ab-ba,1,,,3.0,ab,ba,ab,ab,True,0.64,0.0,0.64,0.0,2.001480000210124,0.4,0.0,1.6094379124341003,control,,,,,
35,hard,13,visible,hard_c_vis_2b0,2,b,1.0,0.0,a,b,a,b,False,0.4,0.0,0.4,0.0,1.6094379124341003,,,,control,,,,,
35,hard,14,hidden,hard_c_hid_21-ba-ab,2,,,1.0,ba,ab,ab,ab,True,0.36,0.6,0.3,0.5,0.4054651081081643,0.0,0.5,1.791759469228055,control,,,,,
35,hard,15,hidden,hard_c_hid_00-aa-bb,0,,,0.0,aa,bb,aa,aa,True,0.4,0.0,0.42857142857142855,0.0,1.6650077635889111,0.42857142857142855,0.0,1.6650077635889111,control,,,,,
35,hard,16,hidden,hard_c_hid_31-ba-bb,3,,,1.0,ba,bb,bb,ba,False,0.0,0.36,0.0,0.25,1.2527629684953678,0.0,0.5,1.791759469228055,control,,,,,
35,hard,17,hidden,hard_c_hid_13-aa-ba,1,,,3.0,aa,ba,aa,aa,True,0.4,0.0,0.4,0.0,1.6094379124341003,0.0,0.0,0.0,control,,,,,
35,hard,18,visible,hard_c_vis_1b3,1,b,1.0,3.0,a,b,b,b,True,0.0,0.4,0.0,0.4,1.6094379124341003,,,,control,,,,,
35,hard,19,visible,hard_c_vis_2a0,2,a,2.0,0.0,a,b,b,a,False,0.0,0.4,0.0,0.5,1.791759469228055,,,,control,,,,,
36,hard,0,visible,hard_c_vis_3b1,3,b,2.0,1.0,a,b,b,b,True,0.0,0.6,0.0,0.5714285714285714,1.9042374526547452,,,,control,,,,,
36,hard,1,hidden,hard_c_hid_31-ba-bb,3,,,1.0,ba,bb,bb,bb,True,0.0,0.36,0.0,0.31746031746031744,1.4290193057862317,0.0,0.5714285714285714,1.9042374526547452,control,,,,,
36,hard,2,hidden,hard_c_hid_03-aa-ab,0,,,3.0,aa,ab,ab,ab,True,0.0,0.4,0.0,0.4444444444444444,1.6945957207744071,0.0,0.4444444444444444,1.6945957207744071,control,,,,,
36,hard,3,visible,hard_c_vis_1a0,1,a,1.0,0.0,a,b,a,b,False,0.4,0.0,0.3333333333333333,0.0,1.466337068793427,,,,control,,,,,
36,hard,4,visible,hard_c_vis_0b3,0,b,3.0,3.0,a,b,b,b,True,0.0,0.4,0.0,0.4444444444444444,1.6945957207744071,,,,control,,,,,
36,hard,5,hidden,hard_c_hid_23-ba-ab,2,,,3.0,ba,ab,ba,ab,False,0.4,0.0,0.42857142857142855,0.0,1.6650077635889111,0.0,0.0,0.0,control,,,,,
36,hard,6,hidden,hard_c_hid_00-aa-bb,0,,,0.0,aa,bb,aa,bb,False,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,,,,,
36,hard,7,visible,hard_c_vis_2a1,2,a,2.0,1.0,a,b,b,b,True,0.0,0.6,0.0,0.5714285714285714,1.9042374526547452,,,,control,,,,,
36,hard,8,visible,hard_c_vis_2a0,2,a,2.0,0.0,a,b,b,b,True,0.0,0.4,0.0,0.42857142857142855,1.6650077635889111,,,,control,,,,,
36,hard,9,visible,hard_c_vis_2b0,2,b,1.0,0.0,a,b,a,b,False,0.4,0.0,0.3333333333333333,0.0,1.466337068793427,,,,control,,,,,
36,hard,10,hidden,hard_c_hid_13-aa-ba,1,,,3.0,aa,ba,aa,ba,False,0.4,0.0,0.3333333333333333,0.0,1.466337068793427,0.0,0.0,0.0,control,,,,,
36,hard,11,visible,hard_c_vis_3a2,3,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,control,,,,,
36,hard,12,visible,hard_c_vis_1b3,1,b,1.0,3.0,a,b,b,a,False,0.0,0.4,0.0,0.375,1.5581446180465497,,,,control,,,,,
36,hard,13,hidden,hard_c_hid_13-ab-ba,1,,,3.0,ab,ba,ab,ab,True,0.64,0.0,0.5833333333333333,0.0,1.9218125974762525,0.375,0.0,1.5581446180465497,control,,,,,
36,hard,14,hidden,hard_c_hid_12-ab-ba,1,,,2.0,ab,ba,ba,ba,True,0.0,0.24,0.0,0.375,1.5581446180465497,0.0,0.0,0.0,control,,,,,
36,hard,15,hidden,hard_c_hid_10-aa-bb,1,,,0.0,aa,bb,aa,bb,False,0.24,0.0,0.2222222222222222,0.0,1.1700712526502546,0.3333333333333333,0.0,1.466337068793427,control,,,,,
36,hard,16,visible,hard_c_vis_0a0,0,a,3.0,0.0,a,b,a,b,False,0.4,0.0,0.0,0.0,0.0,,,,control,,,,,
36,hard,17,hidden,hard_c_hid_33-aa-ba,3,,,3.0,aa,ba,aa,ba,False,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,,,,,
36,hard,18,visible,hard_c_vis_2a2,2,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,control,,,,,
36,hard,19,hidden,hard_c_hid_21-ba-ab,2,,,1.0,ba,ab,ab,ab,True,0.36,0.6,0.38095238095238093,0.5714285714285714,0.33363937353690876,0.6666666666666666,0.5714285714285714,0.1326444746062947,control,,,,,
37,hard,0,hidden,hard_c_hid_03-aa-ab,0,,,3.0,aa,ab,ab,aa,False,0.0,0.4,0.0,0.2857142857142857,1.3499267169490157,0.0,0.2857142857142857,1.3499267169490157,control,,,,,
37,hard,1,visible,hard_c_vis_1b3,1,b,1.0,3.0,a,b,b,b,True,0.0,0.4,0.0,0.5,1.791759469228055,,,,control,,,,,
37,hard,2,hidden,hard_c_hid_33-aa-ba,3,,,3.0,aa,ba,aa,aa,True,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,,,,,
37,hard,3,visible,hard_c_vis_2a1,2,a,2.0,1.0,a,b,b,b,True,0.0,0.6,0.0,0.625,1.9810014688665833,,,,control,,,,,
37,hard,4,hidden,hard_c_hid_00-aa-bb,0,,,0.0,aa,bb,aa,bb,False,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,,,,,
37,hard,5,visible,hard_c_vis_0b3,0,b,3.0,3.0,a,b,b,b,True,0.0,0.4,0.0,0.2857142857142857,1.3499267169490157,,,,control,,,,,
37,hard,6,visible,hard_c_vis_2a0,2,a,2.0,0.0,a,b,b,b,True,0.0,0.4,0.0,0.375,1.5581446180465497,,,,control,,,,,
37,hard,7,hidden,hard_c_hid_13-aa-ba,1,,,3.0,aa,ba,aa,ba,False,0.4,0.0,0.3333333333333333,0.0,1.466337068793427,0.0,0.0,0.0,control,,,,,
37,hard,8,hidden,hard_c_hid_23-ba-ab,2,,,3.0,ba,ab,ba,ba,True,0.4,0.0,0.375,0.0,1.5581446180465497,0.0,0.0,0.0,control,,,,,
37,hard,9,visible,hard_c_vis_3a2,3,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,control,,,,,
37,hard,10,visible,hard_c_vis_3b1,3,b,2.0,1.0,a,b,b,b,True,0.0,0.6,0.0,0.625,1.9810014688665833,,,,control,,,,,
37,hard,11,visible,hard_c_vis_1a0,1,a,1.0,0.0,a,b,a,b,False,0.4,0.0,0.3333333333333333,0.0,1.466337068793427,,,,control,,,,,
37,hard,12,hidden,hard_c_hid_31-ba-bb,3,,,1.0,ba,bb,bb,bb,True,0.0,0.36,0.0,0.44642857142857145,1.6982334112172317,0.0,0.625,1.9810014688665833,control,,,,,
37,hard,13,visible,hard_c_vis_2a2,2,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,control,,,,,
37,hard,14,visible,hard_c_vis_2b0,2,b,1.0,0.0,a,b,a,b,False,0.4,0.0,0.3333333333333333,0.0,1.466337068793427,,,,control,,,,,
37,hard,15,visible,hard_c_vis_0a0,0,a,3.0,0.0,a,b,a,b,False,0.4,0.0,0.0,0.0,0.0,,,,control,,,,,
37,hard,16,hidden,hard_c_hid_10-aa-bb,1,,,0.0,aa,bb,aa,bb,False,0.24,0.0,0.2222222222222222,0.0,1.1700712526502546,0.3333333333333333,0.0,1.466337068793427,control,,,,,
37,hard,17,hidden,hard_c_hid_13-ab-ba,1,,,3.0,ab,ba,ab,ba,False,0.64,0.0,0.6666666666666666,0.0,2.03688192726104,0.5,0.0,1.791759469228055,control,,,,,
37,hard,18,hidden,hard_c_hid_12-ab-ba,1,,,2.0,ab,ba,ba,ab,False,0.0,0.24,0.0,0.5,1.791759469228055,0.0,0.0,0.0,control,,,,,
37,hard,19,hidden,hard_c_hid_21-ba-ab,2,,,1.0,ba,ab,ab,ab,True,0.36,0.6,0.41666666666666663,0.625,0.3387737336094923,0.6666666666666666,0.625,0.05588045839445663,control,,,,,
38,hard,0,hidden,hard_c_hid_12-ab-ba,1,,,2.0,ab,ba,ba,ab,False,0.0,0.24,0.0,0.22222222222222224,1.1700712526502546,0.0,0.0,0.0,control,,,,,
38,hard,1,visible,hard_c_vis_0a0,0,a,3.0,0.0,a,b,a,a,True,0.4,0.0,0.4444444444444444,0.0,1.6945957207744071,,,,control,,,,,
38,hard,2,visible,hard_c_vis_1b3,1,b,1.0,3.0,a,b,b,a,False,0.0,0.4,0.0,0.4,1.6094379124341003,,,,control,,,,,
38,hard,3,hidden,hard_c_hid_23-ba-ab,2,,,3.0,ba,ab,ba,ba,True,0.4,0.0,0.5,0.0,1.791759469228055,1.0,0.0,2.3978952727983707,control,,,,,
38,hard,4,visible,hard_c_vis_1a0,1,a,1.0,0.0,a,b,a,b,False,0.4,0.0,0.6666666666666666,0.0,2.03688192726104,,,,control,,,,,
38,hard,5,hidden,hard_c_hid_03-aa-ab,0,,,3.0,aa,ab,ab,aa,False,0.0,0.4,0.0,0.3333333333333333,1.466337068793427,0.0,0.3333333333333333,1.466337068793427,control,,,,,
38,hard,6,visible,hard_c_vis_2a0,2,a,2.0,0.0,a,b,b,b,True,0.0,0.4,0.0,0.5,1.791759469228055,,,,control,,,,,
38,hard,7,hidden,hard_c_hid_33-aa-ba,3,,,3.0,aa,ba,aa,aa,True,0.4,0.0,0.4444444444444444,0.0,1.6945957207744071,0.0,0.0,0.0,control,,,,,
38,hard,8,visible,hard_c_vis_0b3,0,b,3.0,3.0,a,b,b,a,False,0.0,0.4,0.0,0.3333333333333333,1.466337068793427,,,,control,,,,,
38,hard,9,hidden,hard_c_hid_10-aa-bb,1,,,0.0,aa,bb,aa,bb,False,0.24,0.0,0.2222222222222222,0.0,1.1700712526502546,0.0,0.0,0.0,control,,,,,
38,hard,10,visible,hard_c_vis_2b0,2,b,1.0,0.0,a,b,a,b,False,0.4,0.0,0.6666666666666666,0.0,2.03688192726104,,,,control,,,,,
38,hard,11,hidden,hard_c_hid_31-ba-bb,3,,,1.0,ba,bb,bb,bb,True,0.0,0.36,0.0,0.3333333333333333,1.466337068793427,0.0,0.5,1.791759469228055,control,,,,,
38,hard,12,visible,hard_c_vis_2a1,2,a,2.0,1.0,a,b,b,b,True,0.0,0.6,0.0,0.5,1.791759469228055,,,,control,,,,,
38,hard,13,visible,hard_c_vis_3a2,3,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,control,,,,,
38,hard,14,hidden,hard_c_hid_00-aa-bb,0,,,0.0,aa,bb,aa,bb,False,0.4,0.0,0.4444444444444444,0.0,1.6945957207744071,0.4444444444444444,0.0,1.6945957207744071,control,,,,,
38,hard,15,hidden,hard_c_hid_13-aa-ba,1,,,3.0,aa,ba,aa,ba,False,0.4,0.0,0.6666666666666666,0.0,2.03688192726104,1.0,0.0,2.3978952727983707,control,,,,,
38,hard,16,visible,hard_c_vis_2a2,2,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,control,,,,,
38,hard,17,hidden,hard_c_hid_21-ba-ab,2,,,1.0,ba,ab,ab,ab,True,0.36,0.6,0.16666666666666666,0.5,0.8109302162163287,0.0,0.5,1.791759469228055,control,,,,,
38,hard,18,visible,hard_c_vis_3b1,3,b,2.0,1.0,a,b,b,b,True,0.0,0.6,0.0,0.5,1.791759469228055,,,,control,,,,,
38,hard,19,hidden,hard_c_hid_13-ab-ba,1,,,3.0,ab,ba,ab,ab,True,0.64,0.0,0.7999999999999999,0.0,2.197224577336219,1.0,0.0,2.3978952727983707,control,,,,,
39,easy,0,visible,easy_c_vis_0b3,0,b,2.0,3.0,a,b,a,a,True,0.4,0.0,0.45454545454545453,0.0,1.7129785913749407,,,,control,,,,,
39,easy,1,visible,easy_c_vis_2a3,2,a,3.0,3.0,a,b,b,a,False,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
39,easy,2,hidden,easy_c_hid_32-aa-bb,3,,,2.0,aa,bb,aa,bb,False,0.4,0.0,0.4,0.0,1.6094379124341003,0.0,0.0,0.0,control,,,,,
39,easy,3,visible,easy_c_vis_0a2,0,a,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
39,easy,4,hidden,easy_c_hid_23-aa-ab,2,,,3.0,aa,ab,ab,aa,False,0.0,0.4,0.0,0.45454545454545453,1.7129785913749407,0.0,0.0,0.0,control,,,,,
39,easy,5,visible,easy_c_vis_0a0,0,a,2.0,0.0,a,b,a,a,True,0.6,0.0,0.5454545454545454,0.0,1.8647846042429448,,,,control,,,,,
39,easy,6,hidden,easy_c_hid_22-aa-bb,2,,,2.0,aa,bb,bb,bb,True,0.6,1.0,0.5454545454545454,1.0,0.5331106685554258,1.0,1.0,0.0,control,,,,,
39,easy,7,hidden,easy_c_hid_33-bb-ba,3,,,3.0,bb,ba,bb,ba,False,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,control,,,,,
39,easy,8,visible,easy_c_vis_0a3,0,a,2.0,3.0,a,b,a,a,True,0.4,0.0,0.45454545454545453,0.0,1.7129785913749407,,,,control,,,,,
39,easy,9,visible,easy_c_vis_3b0,3,b,3.0,0.0,a,b,a,a,True,0.4,0.0,0.4,0.0,1.6094379124341003,,,,control,,,,,
39,easy,10,hidden,easy_c_hid_32-ab-ba,3,,,2.0,ab,ba,ab,ab,True,0.4,0.0,0.4,0.0,1.6094379124341003,0.0,0.0,0.0,control,,,,,
39,easy,11,hidden,easy_c_hid_00-aa-ab,0,,,0.0,aa,ab,aa,aa,True,0.6,0.0,0.5454545454545454,0.0,1.8647846042429448,0.5454545454545454,0.0,1.8647846042429448,control,,,,,
39,easy,12,visible,easy_c_vis_2b2,2,b,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
39,easy,13,hidden,easy_c_hid_31-aa-ba,3,,,1.0,aa,ba,ba,aa,False,0.0,0.6,0.0,0.6,1.9459101490553132,0.0,0.6,1.9459101490553132,control,,,,,
39,easy,14,hidden,easy_c_hid_21-ab-aa,2,,,1.0,ab,aa,aa,aa,True,0.0,0.24,0.0,0.2727272727272727,1.315676793905937,0.0,0.0,0.0,control,,,,,
