"participant_id","state_current","response_current","state_next","state_next_n","state_next_p"
63,3,"a",3,0,0
63,3,"b",0,0,0
63,3,"b",1,0,0
63,3,"b",2,4,0.666666666666667
63,3,"b",3,2,0.333333333333333
64,0,"a",0,0,0
64,0,"a",1,0,0
64,0,"a",2,0,0
64,0,"a",3,4,1
64,0,"b",0,0,0
64,0,"b",1,0,0
64,0,"b",2,0,0
64,0,"b",3,2,1
64,1,"a",0,1,1
64,1,"a",1,0,0
64,1,"a",2,0,0
64,1,"a",3,0,0
64,1,"b",0,0,0
64,1,"b",1,6,0.666666666666667
64,1,"b",2,0,0
64,1,"b",3,3,0.333333333333333
64,2,"a",0,0,0
64,2,"a",1,0,0
64,2,"a",2,11,1
64,2,"a",3,0,0
64,2,"b",0,2,0.333333333333333
64,2,"b",1,4,0.666666666666667
64,2,"b",2,0,0
64,2,"b",3,0,0
64,3,"a",0,3,0.428571428571429
64,3,"a",1,0,0
64,3,"a",2,4,0.571428571428571
64,3,"a",3,0,0
64,3,"b",0,0,0
64,3,"b",1,0,0
64,3,"b",2,3,0.6
64,3,"b",3,2,0.4
65,0,"a",0,0,0
65,0,"a",1,0,0
65,0,"a",2,0,0
65,0,"a",3,3,1
65,0,"b",0,0,0
65,0,"b",1,0,0
65,0,"b",2,0,0
65,0,"b",3,2,1
65,1,"a",0,1,0.5
65,1,"a",1,1,0.5
65,1,"a",2,0,0
65,1,"a",3,0,0
65,1,"b",0,0,0
65,1,"b",1,5,0.625
65,1,"b",2,0,0
65,1,"b",3,3,0.375
65,2,"a",0,0,0
65,2,"a",1,0,0
65,2,"a",2,12,1
65,2,"a",3,0,0
65,2,"b",0,3,0.428571428571429
65,2,"b",1,4,0.571428571428571
65,2,"b",2,0,0
65,2,"b",3,0,0
65,3,"a",0,1,0.25
65,3,"a",1,0,0
65,3,"a",2,3,0.75
65,3,"a",3,0,0
65,3,"b",0,0,0
65,3,"b",1,0,0
65,3,"b",2,4,0.571428571428571
65,3,"b",3,3,0.428571428571429
66,0,"a",0,0,0
66,0,"a",1,0,0
66,0,"a",2,0,0
66,0,"a",3,2,1
66,0,"b",0,0,0
66,0,"b",1,0,0
66,0,"b",2,0,0
66,0,"b",3,5,1
66,1,"a",0,1,1
66,1,"a",1,0,0
66,1,"a",2,0,0
66,1,"a",3,0,0
66,1,"b",0,0,0
66,1,"b",1,6,0.666666666666667
66,1,"b",2,0,0
66,1,"b",3,3,0.333333333333333
66,2,"a",0,0,0
66,2,"a",1,0,0
66,2,"a",2,8,1
66,2,"a",3,0,0
66,2,"b",0,4,0.571428571428571
66,2,"b",1,3,0.428571428571429
66,2,"b",2,0,0
66,2,"b",3,0,0
66,3,"a",0,2,0.5
66,3,"a",1,0,0
66,3,"a",2,2,0.5
66,3,"a",3,0,0
66,3,"b",0,0,0
66,3,"b",1,0,0
66,3,"b",2,6,0.666666666666667
66,3,"b",3,3,0.333333333333333
67,0,"a",0,0,0
67,0,"a",1,0,0
67,0,"a",2,0,0
67,0,"a",3,6,1
67,0,"b",0,0,0
67,0,"b",1,0,0
67,0,"b",2,0,0
67,0,"b",3,2,1
67,1,"a",0,2,0.5
67,1,"a",1,2,0.5
67,1,"a",2,0,0
67,1,"a",3,0,0
67,1,"b",0,0,0
67,1,"b",1,5,0.625
67,1,"b",2,0,0
67,1,"b",3,3,0.375
67,2,"a",0,0,0
67,2,"a",1,0,0
67,2,"a",2,3,1
67,2,"a",3,0,0
67,2,"b",0,4,0.444444444444444
67,2,"b",1,5,0.555555555555556
67,2,"b",2,0,0
67,2,"b",3,0,0
67,3,"a",0,2,0.285714285714286
67,3,"a",1,0,0
67,3,"a",2,5,0.714285714285714
67,3,"a",3,0,0
67,3,"b",0,0,0
67,3,"b",1,0,0
67,3,"b",2,4,0.666666666666667
67,3,"b",3,2,0.333333333333333
68,0,"a",0,0,0
68,0,"a",1,0,0
68,0,"a",2,0,0
68,0,"a",3,6,1
68,0,"b",0,0,0
68,0,"b",1,0,0
68,0,"b",2,0,0
68,0,"b",3,2,1
68,1,"a",0,2,0.666666666666667
68,1,"a",1,1,0.333333333333333
68,1,"a",2,0,0
68,1,"a",3,0,0
68,1,"b",0,0,0
68,1,"b",1,4,0.666666666666667
68,1,"b",2,0,0
68,1,"b",3,2,0.333333333333333
68,2,"a",0,0,0
68,2,"a",1,0,0
68,2,"a",2,7,1
68,2,"a",3,0,0
68,2,"b",0,3,0.428571428571429
68,2,"b",1,4,0.571428571428571
68,2,"b",2,0,0
68,2,"b",3,0,0
68,3,"a",0,3,0.428571428571429
68,3,"a",1,0,0
68,3,"a",2,4,0.571428571428571
68,3,"a",3,0,0
68,3,"b",0,0,0
68,3,"b",1,0,0
68,3,"b",2,4,0.571428571428571
68,3,"b",3,3,0.428571428571429
69,0,"a",0,0,0
69,0,"a",1,0,0
69,0,"a",2,0,0
69,0,"a",3,4,1
69,0,"b",0,0,0
69,0,"b",1,0,0
69,0,"b",2,0,0
69,0,"b",3,5,1
69,1,"a",0,2,0.4
69,1,"a",1,3,0.6
69,1,"a",2,0,0
69,1,"a",3,0,0
69,1,"b",0,0,0
69,1,"b",1,0,0
69,1,"b",2,0,0
69,1,"b",3,2,1
69,2,"a",0,0,0
69,2,"a",1,0,0
69,2,"a",2,8,1
69,2,"a",3,0,0
69,2,"b",0,3,0.428571428571429
69,2,"b",1,4,0.571428571428571
69,2,"b",2,0,0
69,2,"b",3,0,0
69,3,"a",0,4,0.571428571428571
69,3,"a",1,0,0
69,3,"a",2,3,0.428571428571429
69,3,"a",3,0,0
69,3,"b",0,0,0
69,3,"b",1,0,0
69,3,"b",2,5,0.714285714285714
69,3,"b",3,2,0.285714285714286
70,0,"a",0,0,0
70,0,"a",1,0,0
70,0,"a",2,0,0
70,0,"a",3,3,1
70,0,"b",0,0,0
70,0,"b",1,0,0
70,0,"b",2,0,0
70,0,"b",3,2,1
70,1,"a",0,2,0.5
70,1,"a",1,2,0.5
70,1,"a",2,0,0
70,1,"a",3,0,0
70,1,"b",0,0,0
70,1,"b",1,5,0.625
70,1,"b",2,0,0
70,1,"b",3,3,0.375
70,2,"a",0,0,0
70,2,"a",1,0,0
70,2,"a",2,12,1
70,2,"a",3,0,0
70,2,"b",0,2,0.333333333333333
70,2,"b",1,4,0.666666666666667
70,2,"b",2,0,0
70,2,"b",3,0,0
70,3,"a",0,2,0.5
70,3,"a",1,0,0
70,3,"a",2,2,0.5
70,3,"a",3,0,0
70,3,"b",0,0,0
70,3,"b",1,0,0
70,3,"b",2,4,0.666666666666667
70,3,"b",3,2,0.333333333333333
71,0,"a",0,0,0
71,0,"a",1,0,0
71,0,"a",2,0,0
71,0,"a",3,5,1
71,0,"b",0,0,0
71,0,"b",1,0,0
71,0,"b",2,0,0
71,0,"b",3,5,1
71,1,"a",0,3,0.5
71,1,"a",1,3,0.5
71,1,"a",2,0,0
71,1,"a",3,0,0
71,1,"b",0,0,0
71,1,"b",1,1,0.5
71,1,"b",2,0,0
71,1,"b",3,1,0.5
71,2,"a",0,0,0
71,2,"a",1,0,0
71,2,"a",2,6,1
71,2,"a",3,0,0
71,2,"b",0,4,0.5
71,2,"b",1,4,0.5
71,2,"b",2,0,0
71,2,"b",3,0,0
71,3,"a",0,3,0.5
71,3,"a",1,0,0
71,3,"a",2,3,0.5
71,3,"a",3,0,0
71,3,"b",0,0,0
71,3,"b",1,0,0
71,3,"b",2,5,0.714285714285714
71,3,"b",3,2,0.285714285714286
72,0,"a",0,0,0
72,0,"a",1,0,0
72,0,"a",2,0,0
72,0,"a",3,2,1
72,0,"b",0,0,0
72,0,"b",1,0,0
72,0,"b",2,0,0
72,0,"b",3,2,1
72,1,"a",0,1,0.5
72,1,"a",1,1,0.5
72,1,"a",2,0,0
72,1,"a",3,0,0
72,1,"b",0,0,0
72,1,"b",1,5,0.625
72,1,"b",2,0,0
72,1,"b",3,3,0.375
72,2,"a",0,0,0
72,2,"a",1,0,0
72,2,"a",2,16,1
72,2,"a",3,0,0
72,2,"b",0,2,0.333333333333333
72,2,"b",1,4,0.666666666666667
72,2,"b",2,0,0
72,2,"b",3,0,0
72,3,"a",0,1,0.333333333333333
72,3,"a",1,0,0
72,3,"a",2,2,0.666666666666667
72,3,"a",3,0,0
72,3,"b",0,0,0
72,3,"b",1,0,0
72,3,"b",2,4,0.666666666666667
72,3,"b",3,2,0.333333333333333
73,0,"a",0,0,0
73,0,"a",1,0,0
73,0,"a",2,0,0
73,0,"a",3,4,1
73,0,"b",0,0,0
73,0,"b",1,0,0
73,0,"b",2,0,0
73,0,"b",3,2,1
73,1,"a",0,1,0.25
73,1,"a",1,3,0.75
73,1,"a",2,0,0
73,1,"a",3,0,0
73,1,"b",0,0,0
73,1,"b",1,4,0.571428571428571
73,1,"b",2,0,0
73,1,"b",3,3,0.428571428571429
73,2,"a",0,0,0
73,2,"a",1,0,0
73,2,"a",2,8,1
73,2,"a",3,0,0
73,2,"b",0,3,0.428571428571429
73,2,"b",1,4,0.571428571428571
73,2,"b",2,0,0
73,2,"b",3,0,0
73,3,"a",0,2,0.666666666666667
73,3,"a",1,0,0
73,3,"a",2,1,0.333333333333333
73,3,"a",3,0,0
73,3,"b",0,0,0
73,3,"b",1,0,0
73,3,"b",2,6,0.6
73,3,"b",3,4,0.4
74,0,"a",0,0,0
74,0,"a",1,0,0
74,0,"a",2,0,0
74,0,"a",3,2,1
74,0,"b",0,0,0
74,0,"b",1,0,0
74,0,"b",2,0,0
74,0,"b",3,5,1
74,1,"a",0,3,0.428571428571429
74,1,"a",1,4,0.571428571428571
74,1,"a",2,0,0
74,1,"a",3,0,0
74,1,"b",0,0,0
74,1,"b",1,0,0
74,1,"b",2,0,0
74,1,"b",3,1,1
74,2,"a",0,0,0
74,2,"a",1,0,0
74,2,"a",2,11,1
74,2,"a",3,0,0
74,2,"b",0,3,0.428571428571429
74,2,"b",1,4,0.571428571428571
74,2,"b",2,0,0
74,2,"b",3,0,0
74,3,"a",0,1,0.333333333333333
74,3,"a",1,0,0
74,3,"a",2,2,0.666666666666667
74,3,"a",3,0,0
74,3,"b",0,0,0
74,3,"b",1,0,0
74,3,"b",2,5,0.555555555555556
74,3,"b",3,4,0.444444444444444
75,0,"a",0,0,0
75,0,"a",1,0,0
75,0,"a",2,0,0
75,0,"a",3,4,1
75,0,"b",0,0,0
75,0,"b",1,0,0
75,0,"b",2,0,0
75,0,"b",3,4,1
75,1,"a",0,2,0.4
75,1,"a",1,3,0.6
75,1,"a",2,0,0
75,1,"a",3,0,0
75,1,"b",0,0,0
75,1,"b",1,3,0.6
75,1,"b",2,0,0
75,1,"b",3,2,0.4
75,2,"a",0,0,0
75,2,"a",1,0,0
75,2,"a",2,8,1
75,2,"a",3,0,0
75,2,"b",0,3,0.428571428571429
75,2,"b",1,4,0.571428571428571
75,2,"b",2,0,0
75,2,"b",3,0,0
75,3,"a",0,2,0.5
75,3,"a",1,0,0
75,3,"a",2,2,0.5
75,3,"a",3,0,0
75,3,"b",0,0,0
75,3,"b",1,0,0
75,3,"b",2,5,0.625
75,3,"b",3,3,0.375
76,0,"a",0,0,0
76,0,"a",1,0,0
76,0,"a",2,0,0
76,0,"a",3,4,1
76,0,"b",0,0,0
76,0,"b",1,0,0
76,0,"b",2,0,0
76,0,"b",3,3,1
76,1,"a",0,2,0.4
76,1,"a",1,3,0.6
76,1,"a",2,0,0
76,1,"a",3,0,0
76,1,"b",0,0,0
76,1,"b",1,3,0.5
76,1,"b",2,0,0
76,1,"b",3,3,0.5
76,2,"a",0,0,0
76,2,"a",1,0,0
76,2,"a",2,8,1
76,2,"a",3,0,0
76,2,"b",0,2,0.285714285714286
76,2,"b",1,5,0.714285714285714
76,2,"b",2,0,0
76,2,"b",3,0,0
76,3,"a",0,2,0.5
76,3,"a",1,0,0
76,3,"a",2,2,0.5
76,3,"a",3,0,0
76,3,"b",0,0,0
76,3,"b",1,0,0
76,3,"b",2,5,0.625
76,3,"b",3,3,0.375
77,0,"a",0,0,0
77,0,"a",1,0,0
77,0,"a",2,0,0
77,0,"a",3,7,1
77,0,"b",0,0,0
77,0,"b",1,0,0
77,0,"b",2,0,0
77,0,"b",3,1,1
77,1,"a",0,3,0.428571428571429
77,1,"a",1,4,0.571428571428571
77,1,"a",2,0,0
77,1,"a",3,0,0
77,1,"b",0,0,0
77,1,"b",1,1,0.5
77,1,"b",2,0,0
77,1,"b",3,1,0.5
77,2,"a",0,0,0
77,2,"a",1,0,0
77,2,"a",2,11,1
77,2,"a",3,0,0
77,2,"b",0,2,0.333333333333333
77,2,"b",1,4,0.666666666666667
77,2,"b",2,0,0
77,2,"b",3,0,0
77,3,"a",0,2,0.333333333333333
77,3,"a",1,0,0
77,3,"a",2,4,0.666666666666667
77,3,"a",3,0,0
77,3,"b",0,0,0
77,3,"b",1,0,0
77,3,"b",2,3,0.6
77,3,"b",3,2,0.4
78,0,"a",0,0,0
78,0,"a",1,0,0
78,0,"a",2,0,0
78,0,"a",3,4,1
78,0,"b",0,0,0
78,0,"b",1,0,0
78,0,"b",2,0,0
78,0,"b",3,7,1
78,1,"a",0,4,0.444444444444444
78,1,"a",1,5,0.555555555555556
78,1,"a",2,0,0
78,1,"a",3,0,0
78,1,"b",0,0,0
78,1,"b",1,0,0
78,1,"b",2,0,0
78,1,"b",3,0,0
78,2,"a",0,0,0
78,2,"a",1,0,0
78,2,"a",2,4,1
78,2,"a",3,0,0
78,2,"b",0,4,0.5
78,2,"b",1,4,0.5
78,2,"b",2,0,0
78,2,"b",3,0,0
78,3,"a",0,3,0.428571428571429
78,3,"a",1,0,0
78,3,"a",2,4,0.571428571428571
78,3,"a",3,0,0
78,3,"b",0,0,0
78,3,"b",1,0,0
78,3,"b",2,4,0.666666666666667
78,3,"b",3,2,0.333333333333333
79,0,"a",0,0,0
79,0,"a",1,0,0
79,0,"a",2,0,0
79,0,"a",3,3,1
79,0,"b",0,0,0
79,0,"b",1,0,0
79,0,"b",2,0,0
79,0,"b",3,3,1
79,1,"a",0,2,0.5
79,1,"a",1,2,0.5
79,1,"a",2,0,0
79,1,"a",3,0,0
79,1,"b",0,0,0
79,1,"b",1,2,0.5
79,1,"b",2,0,0
79,1,"b",3,2,0.5
79,2,"a",0,0,0
79,2,"a",1,0,0
79,2,"a",2,14,1
79,2,"a",3,0,0
79,2,"b",0,2,0.333333333333333
79,2,"b",1,4,0.666666666666667
79,2,"b",2,0,0
79,2,"b",3,0,0
79,3,"a",0,2,0.5
79,3,"a",1,0,0
79,3,"a",2,2,0.5
79,3,"a",3,0,0
79,3,"b",0,0,0
79,3,"b",1,0,0
79,3,"b",2,4,0.571428571428571
79,3,"b",3,3,0.428571428571429
80,0,"a",0,0,0
80,0,"a",1,0,0
80,0,"a",2,6,1
80,0,"a",3,0,0
80,0,"b",0,0,0
80,0,"b",1,0,0
80,0,"b",2,7,1
80,0,"b",3,0,0
80,1,"a",0,1,1
80,1,"a",1,0,0
80,1,"a",2,0,0
80,1,"a",3,0,0
80,1,"b",0,2,1
80,1,"b",1,0,0
80,1,"b",2,0,0
80,1,"b",3,0,0
80,2,"a",0,7,0.583333333333333
80,2,"a",1,0,0
80,2,"a",2,0,0
80,2,"a",3,5,0.416666666666667
80,2,"b",0,0,0
80,2,"b",1,0,0
80,2,"b",2,7,1
80,2,"b",3,0,0
80,3,"a",0,2,0.4
80,3,"a",1,3,0.6
80,3,"a",2,0,0
80,3,"a",3,0,0
80,3,"b",0,0,0
80,3,"b",1,0,0
80,3,"b",2,0,0
80,3,"b",3,5,1
81,0,"a",0,0,0
81,0,"a",1,0,0
81,0,"a",2,9,1
81,0,"a",3,0,0
81,0,"b",0,0,0
81,0,"b",1,0,0
81,0,"b",2,3,1
81,0,"b",3,0,0
81,1,"a",0,2,1
81,1,"a",1,0,0
81,1,"a",2,0,0
81,1,"a",3,0,0
81,1,"b",0,2,1
81,1,"b",1,0,0
81,1,"b",2,0,0
81,1,"b",3,0,0
81,2,"a",0,6,0.545454545454545
81,2,"a",1,0,0
81,2,"a",2,0,0
81,2,"a",3,5,0.454545454545455
81,2,"b",0,0,0
81,2,"b",1,0,0
81,2,"b",2,10,1
81,2,"b",3,0,0
81,3,"a",0,2,0.4
81,3,"a",1,3,0.6
81,3,"a",2,0,0
81,3,"a",3,0,0
81,3,"b",0,0,0
81,3,"b",1,0,0
81,3,"b",2,0,0
81,3,"b",3,3,1
82,0,"a",0,0,0
82,0,"a",2,1,1
82,0,"a",3,0,0
82,0,"b",0,0,0
82,0,"b",2,4,1
82,0,"b",3,0,0
82,1,"a",0,0,0
82,1,"a",2,0,0
82,1,"a",3,0,0
82,1,"b",0,1,1
82,1,"b",2,0,0
82,1,"b",3,0,0
82,2,"a",0,3,0.6
82,2,"a",2,0,0
82,2,"a",3,2,0.4
82,2,"b",0,0,0
82,2,"b",2,0,0
82,2,"b",3,0,0
82,3,"a",0,1,1
82,3,"a",2,0,0
82,3,"a",3,0,0
82,3,"b",0,0,0
82,3,"b",2,0,0
82,3,"b",3,33,1
83,0,"a",0,0,0
83,0,"a",1,0,0
83,0,"a",2,7,1
83,0,"a",3,0,0
83,0,"b",0,0,0
83,0,"b",1,0,0
83,0,"b",2,3,1
83,0,"b",3,0,0
83,1,"a",0,1,1
83,1,"a",1,0,0
83,1,"a",2,0,0
83,1,"a",3,0,0
83,1,"b",0,2,1
83,1,"b",1,0,0
83,1,"b",2,0,0
83,1,"b",3,0,0
83,2,"a",0,6,0.666666666666667
83,2,"a",1,0,0
83,2,"a",2,0,0
83,2,"a",3,3,0.333333333333333
83,2,"b",0,0,0
83,2,"b",1,0,0
83,2,"b",2,13,1
83,2,"b",3,0,0
83,3,"a",0,1,0.25
83,3,"a",1,3,0.75
83,3,"a",2,0,0
83,3,"a",3,0,0
83,3,"b",0,0,0
83,3,"b",1,0,0
83,3,"b",2,0,0
83,3,"b",3,6,1
84,0,"a",0,0,0
84,0,"a",1,0,0
84,0,"a",2,7,1
84,0,"a",3,0,0
84,0,"b",0,0,0
84,0,"b",1,0,0
84,0,"b",2,7,1
84,0,"b",3,0,0
84,1,"a",0,1,1
84,1,"a",1,0,0
84,1,"a",2,0,0
84,1,"a",3,0,0
84,1,"b",0,2,1
84,1,"b",1,0,0
84,1,"b",2,0,0
84,1,"b",3,0,0
84,2,"a",0,8,0.571428571428571
84,2,"a",1,0,0
84,2,"a",2,0,0
84,2,"a",3,6,0.428571428571429
84,2,"b",0,0,0
84,2,"b",1,0,0
84,2,"b",2,4,1
84,2,"b",3,0,0
84,3,"a",0,3,0.5
84,3,"a",1,3,0.5
84,3,"a",2,0,0
84,3,"a",3,0,0
84,3,"b",0,0,0
84,3,"b",1,0,0
84,3,"b",2,0,0
84,3,"b",3,4,1
85,0,"a",0,0,0
85,0,"a",1,0,0
85,0,"a",2,7,1
85,0,"a",3,0,0
85,0,"b",0,0,0
85,0,"b",1,0,0
85,0,"b",2,3,1
85,0,"b",3,0,0
85,1,"a",0,2,1
85,1,"a",1,0,0
85,1,"a",2,0,0
85,1,"a",3,0,0
85,1,"b",0,0,0
85,1,"b",1,0,0
85,1,"b",2,0,0
85,1,"b",3,0,0
85,2,"a",0,6,0.6
85,2,"a",1,0,0
85,2,"a",2,0,0
85,2,"a",3,4,0.4
85,2,"b",0,0,0
85,2,"b",1,0,0
85,2,"b",2,12,1
85,2,"b",3,0,0
85,3,"a",0,2,0.5
85,3,"a",1,2,0.5
85,3,"a",2,0,0
85,3,"a",3,0,0
85,3,"b",0,0,0
85,3,"b",1,0,0
85,3,"b",2,0,0
85,3,"b",3,7,1
86,0,"a",0,0,0
86,0,"a",1,0,0
86,0,"a",2,6,1
86,0,"a",3,0,0
86,0,"b",0,0,0
86,0,"b",1,0,0
86,0,"b",2,6,1
86,0,"b",3,0,0
86,1,"a",0,2,1
86,1,"a",1,0,0
86,1,"a",2,0,0
86,1,"a",3,0,0
86,1,"b",0,2,1
86,1,"b",1,0,0
86,1,"b",2,0,0
86,1,"b",3,0,0
86,2,"a",0,7,0.583333333333333
86,2,"a",1,0,0
86,2,"a",2,0,0
86,2,"a",3,5,0.416666666666667
86,2,"b",0,0,0
86,2,"b",1,0,0
86,2,"b",2,8,1
86,2,"b",3,0,0
86,3,"a",0,2,0.4
86,3,"a",1,3,0.6
86,3,"a",2,0,0
86,3,"a",3,0,0
86,3,"b",0,0,0
86,3,"b",1,0,0
86,3,"b",2,0,0
86,3,"b",3,4,1
87,0,"a",0,0,0
87,0,"a",1,0,0
87,0,"a",2,7,1
87,0,"a",3,0,0
87,0,"b",0,0,0
87,0,"b",1,0,0
87,0,"b",2,4,1
87,0,"b",3,0,0
87,1,"a",0,2,1
87,1,"a",1,0,0
87,1,"a",2,0,0
87,1,"a",3,0,0
87,1,"b",0,2,1
87,1,"b",1,0,0
87,1,"b",2,0,0
87,1,"b",3,0,0
87,2,"a",0,6,0.6
87,2,"a",1,0,0
87,2,"a",2,0,0
87,2,"a",3,4,0.4
87,2,"b",0,0,0
87,2,"b",1,0,0
87,2,"b",2,12,1
87,2,"b",3,0,0
87,3,"a",0,1,0.25
87,3,"a",1,3,0.75
87,3,"a",2,0,0
87,3,"a",3,0,0
87,3,"b",0,0,0
87,3,"b",1,0,0
87,3,"b",2,0,0
87,3,"b",3,4,1
88,0,"a",0,0,0
88,0,"a",1,0,0
88,0,"a",2,8,1
88,0,"a",3,0,0
88,0,"b",0,0,0
88,0,"b",1,0,0
88,0,"b",2,5,1
88,0,"b",3,0,0
88,1,"a",0,2,1
88,1,"a",1,0,0
88,1,"a",2,0,0
88,1,"a",3,0,0
88,1,"b",0,1,1
88,1,"b",1,0,0
88,1,"b",2,0,0
88,1,"b",3,0,0
88,2,"a",0,8,0.615384615384615
88,2,"a",1,0,0
88,2,"a",2,0,0
88,2,"a",3,5,0.384615384615385
88,2,"b",0,0,0
88,2,"b",1,0,0
88,2,"b",2,6,1
88,2,"b",3,0,0
88,3,"a",0,2,0.333333333333333
88,3,"a",1,4,0.666666666666667
88,3,"a",2,0,0
88,3,"a",3,0,0
88,3,"b",0,0,0
88,3,"b",1,0,0
88,3,"b",2,0,0
88,3,"b",3,4,1
89,0,"a",0,0,0
89,0,"a",1,0,0
89,0,"a",2,5,1
89,0,"a",3,0,0
89,0,"b",0,0,0
89,0,"b",1,0,0
89,0,"b",2,8,1
89,0,"b",3,0,0
89,1,"a",0,1,1
89,1,"a",1,0,0
89,1,"a",2,0,0
89,1,"a",3,0,0
89,1,"b",0,3,1
89,1,"b",1,0,0
89,1,"b",2,0,0
89,1,"b",3,0,0
89,2,"a",0,7,0.538461538461538
89,2,"a",1,0,0
89,2,"a",2,0,0
89,2,"a",3,6,0.461538461538462
89,2,"b",0,0,0
89,2,"b",1,0,0
89,2,"b",2,3,1
89,2,"b",3,0,0
89,3,"a",0,2,0.333333333333333
89,3,"a",1,4,0.666666666666667
89,3,"a",2,0,0
89,3,"a",3,0,0
89,3,"b",0,0,0
89,3,"b",1,0,0
89,3,"b",2,0,0
89,3,"b",3,6,1
90,0,"a",0,0,0
90,0,"a",1,0,0
90,0,"a",2,7,1
90,0,"a",3,0,0
90,0,"b",0,0,0
90,0,"b",1,0,0
90,0,"b",2,4,1
90,0,"b",3,0,0
90,1,"a",0,3,1
90,1,"a",1,0,0
90,1,"a",2,0,0
90,1,"a",3,0,0
90,1,"b",0,0,0
90,1,"b",1,0,0
90,1,"b",2,0,0
90,1,"b",3,0,0
90,2,"a",0,6,0.6
90,2,"a",1,0,0
90,2,"a",2,0,0
90,2,"a",3,4,0.4
90,2,"b",0,0,0
90,2,"b",1,0,0
90,2,"b",2,17,1
90,2,"b",3,0,0
90,3,"a",0,1,0.25
90,3,"a",1,3,0.75
90,3,"a",2,0,0
90,3,"a",3,0,0
90,3,"b",0,0,0
90,3,"b",1,0,0
90,3,"b",2,0,0
90,3,"b",3,0,0
91,0,"a",0,0,0
91,0,"a",2,1,1
91,0,"a",3,0,0
91,0,"b",0,0,0
91,0,"b",2,1,1
91,0,"b",3,0,0
91,1,"a",0,0,0
91,1,"a",2,0,0
91,1,"a",3,0,0
91,1,"b",0,1,1
91,1,"b",2,0,0
91,1,"b",3,0,0
91,2,"a",0,1,0.5
91,2,"a",2,0,0
91,2,"a",3,1,0.5
91,2,"b",0,0,0
91,2,"b",2,3,1
91,2,"b",3,0,0
91,3,"a",0,0,0
91,3,"a",2,0,0
91,3,"a",3,0,0
91,3,"b",0,0,0
91,3,"b",2,0,0
91,3,"b",3,37,1
92,0,"a",0,0,0
92,0,"a",1,0,0
92,0,"a",2,5,1
92,0,"a",3,0,0
92,0,"b",0,0,0
92,0,"b",1,0,0
92,0,"b",2,6,1
92,0,"b",3,0,0
92,1,"a",0,4,1
92,1,"a",1,0,0
92,1,"a",2,0,0
92,1,"a",3,0,0
92,1,"b",0,0,0
92,1,"b",1,0,0
92,1,"b",2,0,0
92,1,"b",3,0,0
92,2,"a",0,6,0.6
92,2,"a",1,0,0
92,2,"a",2,0,0
92,2,"a",3,4,0.4
92,2,"b",0,0,0
92,2,"b",1,0,0
92,2,"b",2,16,1
92,2,"b",3,0,0
92,3,"a",0,1,0.25
92,3,"a",1,3,0.75
92,3,"a",2,0,0
92,3,"a",3,0,0
92,3,"b",0,0,0
92,3,"b",1,0,0
92,3,"b",2,0,0
92,3,"b",3,0,0
93,0,"a",0,0,0
93,0,"a",1,0,0
93,0,"a",2,9,1
93,0,"a",3,0,0
93,0,"b",0,0,0
93,0,"b",1,0,0
93,0,"b",2,4,1
93,0,"b",3,0,0
93,1,"a",0,2,1
93,1,"a",1,0,0
93,1,"a",2,0,0
93,1,"a",3,0,0
93,1,"b",0,2,1
93,1,"b",1,0,0
93,1,"b",2,0,0
93,1,"b",3,0,0
93,2,"a",0,7,0.583333333333333
93,2,"a",1,0,0
93,2,"a",2,0,0
93,2,"a",3,5,0.416666666666667
93,2,"b",0,0,0
93,2,"b",1,0,0
93,2,"b",2,4,1
93,2,"b",3,0,0
93,3,"a",0,2,0.333333333333333
93,3,"a",1,4,0.666666666666667
93,3,"a",2,0,0
93,3,"a",3,0,0
93,3,"b",0,0,0
93,3,"b",1,0,0
93,3,"b",2,0,0
93,3,"b",3,6,1
94,0,"a",0,0,0
94,0,"a",1,0,0
94,0,"a",2,8,1
94,0,"a",3,0,0
94,0,"b",0,0,0
94,0,"b",1,0,0
94,0,"b",2,3,1
94,0,"b",3,0,0
94,1,"a",0,2,1
94,1,"a",1,0,0
94,1,"a",2,0,0
94,1,"a",3,0,0
94,1,"b",0,2,1
94,1,"b",1,0,0
94,1,"b",2,0,0
94,1,"b",3,0,0
94,2,"a",0,6,0.545454545454545
94,2,"a",1,0,0
94,2,"a",2,0,0
94,2,"a",3,5,0.454545454545455
94,2,"b",0,0,0
94,2,"b",1,0,0
94,2,"b",2,13,1
94,2,"b",3,0,0
94,3,"a",0,1,0.25
94,3,"a",1,3,0.75
94,3,"a",2,0,0
94,3,"a",3,0,0
94,3,"b",0,0,0
94,3,"b",1,0,0
94,3,"b",2,0,0
94,3,"b",3,2,1
95,0,"a",0,0,0
95,0,"a",1,0,0
95,0,"a",2,9,1
95,0,"a",3,0,0
95,0,"b",0,0,0
95,0,"b",1,0,0
95,0,"b",2,1,1
95,0,"b",3,0,0
95,1,"a",0,3,1
95,1,"a",1,0,0
95,1,"a",2,0,0
95,1,"a",3,0,0
95,1,"b",0,0,0
95,1,"b",1,0,0
95,1,"b",2,0,0
95,1,"b",3,0,0
95,2,"a",0,6,0.6
95,2,"a",1,0,0
95,2,"a",2,0,0
95,2,"a",3,4,0.4
95,2,"b",0,0,0
95,2,"b",1,0,0
95,2,"b",2,7,1
95,2,"b",3,0,0
95,3,"a",0,2,0.4
95,3,"a",1,3,0.6
95,3,"a",2,0,0
